page_title,lag,estimate,statistic,p.value,method,alternative
Herpes simplex virus,-17,0.2909748723394226,12505234.9981782,1.106316598923459e-10,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-16,0.2802898293549028,12774369.72458529,5.259435292097086e-10,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-15,0.26940689384960115,13049781.00274781,2.4196750315273196e-9,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-14,0.25824621787039553,13332987.146090535,1.0860799498837248e-8,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-13,0.24482133813339538,13660031.100886194,6.109055846309405e-8,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-12,0.22965317523104245,14022221.900573628,3.858554778860853e-7,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-11,0.2151002756202699,14376976.855474541,2.022868972578587e-6,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-10,0.20268763053225214,14695997.80903997,7.618848322875455e-6,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-9,0.18954019419534734,15031889.78378898,2.8628246825063563e-5,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-8,0.182260499029174,15261702.091418298,5.70216317865974e-5,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-7,0.17548512439910272,15484128.817084162,1.0583325966680856e-4,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-6,0.1670440049152765,15740011.268038133,2.2299317970898575e-4,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-5,0.15648519536695463,16038539.884404449,5.428558028880246e-4,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-4,0.14538328552650218,16350351.784880495,0.0013095812833040276,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-3,0.1352584086983973,16646393.237412268,0.0027808519572930664,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-2,0.12387207612708129,16969690.216889303,0.006144554151871965,Spearman's rank correlation rho,two.sided
Herpes simplex virus,-1,0.11136718340411986,17317925.14700916,0.013737020338395063,Spearman's rank correlation rho,two.sided
Herpes simplex virus,0,0.09985244244906091,17650169.821001206,0.027090654169304944,Spearman's rank correlation rho,two.sided
Herpes simplex virus,1,0.09620919407521027,17613328.28728796,0.03342021567115599,Spearman's rank correlation rho,two.sided
Herpes simplex virus,2,0.09309355619278031,17565838.26147006,0.039811835272026946,Spearman's rank correlation rho,two.sided
Herpes simplex virus,3,0.0906148098483413,17505788.58680529,0.04564416173826164,Spearman's rank correlation rho,two.sided
Herpes simplex virus,4,0.0882957626579976,17442538.569458533,0.051738346037312616,Spearman's rank correlation rho,two.sided
Herpes simplex virus,5,0.08745276189118749,17351118.432566676,0.054271099795798604,Spearman's rank correlation rho,two.sided
Herpes simplex virus,6,0.08695599378616106,17253399.976500243,0.055913696299683055,Spearman's rank correlation rho,two.sided
Herpes simplex virus,7,0.08564314259023308,17171332.845388483,0.06000164330711521,Spearman's rank correlation rho,two.sided
Herpes simplex virus,8,0.08523195285242838,17072573.11373638,0.061515798381672336,Spearman's rank correlation rho,two.sided
Herpes simplex virus,9,0.08406520170233314,16988172.440554213,0.06545194221279789,Spearman's rank correlation rho,two.sided
Herpes simplex virus,10,0.08267892543145648,16907988.660761427,0.0703297252712829,Spearman's rank correlation rho,two.sided
Herpes simplex virus,11,0.08276642663688977,16800930.673949156,0.0703260221317792,Spearman's rank correlation rho,two.sided
Herpes simplex virus,12,0.08091307863163967,16729660.38538223,0.0771802311653061,Spearman's rank correlation rho,two.sided
Herpes simplex virus,13,0.07757738744489799,16685219.289060263,0.0905656151754611,Spearman's rank correlation rho,two.sided
Herpes simplex virus,14,0.0740835757273199,16643301.43048021,0.10646626481229332,Spearman's rank correlation rho,two.sided
Herpes simplex virus,15,0.07029832526860909,16606238.34388463,0.1260234138755934,Spearman's rank correlation rho,two.sided
Herpes simplex virus,16,0.06600706081829699,16577744.225241281,0.15133092353215677,Spearman's rank correlation rho,two.sided
Herpes simplex virus,17,0.060117717441168006,16576914.351121413,0.19182637443517842,Spearman's rank correlation rho,two.sided
Herpes simplex virus,18,0.054177423813693275,16576104.357920432,0.24008397887125732,Spearman's rank correlation rho,two.sided
Herpes simplex virus,19,0.04864189026231153,16567368.720540391,0.29212521394128166,Spearman's rank correlation rho,two.sided
Herpes simplex virus,20,0.045826832666458206,16510778.715113612,0.3215013145644437,Spearman's rank correlation rho,two.sided
Herpes simplex virus,21,0.04073390473546146,16493179.979574652,0.3787719011735948,Spearman's rank correlation rho,two.sided
Herpes simplex virus,22,0.03277857800189651,16523811.525802666,0.4793161659952415,Spearman's rank correlation rho,two.sided
Herpes simplex virus,23,0.028277341868782717,16494521.808010878,0.5421514854487391,Spearman's rank correlation rho,two.sided
Herpes simplex virus,24,0.0220757611525239,16493381.724751072,0.6345530356132956,Spearman's rank correlation rho,two.sided
Herpes simplex virus,25,0.01586398674756088,16491521.463035895,0.7329609223262714,Spearman's rank correlation rho,two.sided
Herpes simplex virus,26,0.012562758100793301,16440316.610256003,0.7872442477120591,Spearman's rank correlation rho,two.sided
Herpes simplex virus,27,0.014472026735848175,16302666.807525888,0.7561234342226367,Spearman's rank correlation rho,two.sided
Herpes simplex virus,28,0.01596871005106533,16172663.477783926,0.7321052564450965,Spearman's rank correlation rho,two.sided
Herpes simplex virus,29,0.018248159568308248,16030652.73670973,0.6959647107999967,Spearman's rank correlation rho,two.sided
Herpes simplex virus,30,0.019165799763931318,15911671.088407645,0.6818207228988827,Spearman's rank correlation rho,two.sided
Herpes simplex virus,31,0.018594388988772404,15817333.860780174,0.6911317988267764,Spearman's rank correlation rho,two.sided
Herpes simplex virus,32,0.017735492594384235,15727929.906508544,0.7050230360975892,Spearman's rank correlation rho,two.sided
Herpes simplex virus,33,0.015351183020030464,15663060.801797522,0.7434475394894144,Spearman's rank correlation rho,two.sided
Herpes simplex virus,34,0.013028797141467069,15597165.137045568,0.7814214453116619,Spearman's rank correlation rho,two.sided
Herpes simplex virus,35,0.011370577728130344,15520809.66166121,0.8088705425212876,Spearman's rank correlation rho,two.sided
Lesion,-35,0.2693370937081398,166532.68960204077,0.004255907601043694,Spearman's rank correlation rho,two.sided
Lesion,-34,0.23733726104737868,178566.80304741094,0.011746334098776788,Spearman's rank correlation rho,two.sided
Lesion,-33,0.17104789435554651,199333.1391316879,0.07007562686178305,Spearman's rank correlation rho,two.sided
Lesion,-32,0.10987630055187612,219775.99201223903,0.24452276933671166,Spearman's rank correlation rho,two.sided
Lesion,-31,0.031670187772475294,245432.8742071884,0.7368715710242448,Spearman's rank correlation rho,two.sided
Lesion,-30,-0.019744246313331208,265266.07079348684,0.833379224772081,Spearman's rank correlation rho,two.sided
Lesion,-29,-0.08964354817945255,290843.2973058668,0.33646701891554853,Spearman's rank correlation rho,two.sided
Lesion,-28,-0.15096084434917412,315154.9474388465,0.10272927059336932,Spearman's rank correlation rho,two.sided
Lesion,-27,-0.18223109210880367,332017.7799078364,0.047304321448601624,Spearman's rank correlation rho,two.sided
Lesion,-26,-0.19410806969519978,343879.2419108236,0.03364173762291273,Spearman's rank correlation rho,two.sided
Lesion,-25,-0.18349053006465735,349413.74409628945,0.04394831287891668,Spearman's rank correlation rho,two.sided
Lesion,-24,-0.17342965374799796,355104.4552468729,0.05608481268145955,Spearman's rank correlation rho,two.sided
Lesion,-23,-0.16716710256684683,361966.5305164408,0.06459226438272014,Spearman's rank correlation rho,two.sided
Lesion,-22,-0.1611337167196406,368950.2384876658,0.0738020206297817,Spearman's rank correlation rho,two.sided
Lesion,-21,-0.15627113642338614,376366.2549058122,0.08180273163467047,Spearman's rank correlation rho,two.sided
Lesion,-20,-0.1749411289778759,391695.9988729994,0.050080557751487426,Spearman's rank correlation rho,two.sided
Lesion,-19,-0.20358218599147504,410874.07232502574,0.02169493036858043,Spearman's rank correlation rho,two.sided
Lesion,-18,-0.24031477174437157,433494.97398374486,0.0062885983568109725,Spearman's rank correlation rho,two.sided
Lesion,-17,-0.2863705909304614,460211.94261128193,0.0010016137178945816,Spearman's rank correlation rho,two.sided
Lesion,-16,-0.3154962566927037,481662.37690675,2.5587536538297585e-4,Spearman's rank correlation rho,two.sided
Lesion,-15,-0.3240254055858497,496059.3584567944,1.597002852418745e-4,Spearman's rank correlation rho,two.sided
Lesion,-14,-0.3341782963041405,511398.54604315484,8.999486127673555e-5,Spearman's rank correlation rho,two.sided
Lesion,-13,-0.32608737337786114,519937.6417034853,1.2795244334327038e-4,Spearman's rank correlation rho,two.sided
Lesion,-12,-0.31003406327909616,525317.1092046011,2.6683974978895217e-4,Spearman's rank correlation rho,two.sided
Lesion,-11,-0.2759365855144822,523185.0375243583,0.001197769737378032,Spearman's rank correlation rho,two.sided
Lesion,-10,-0.24011681475925217,519881.77108337363,0.004867294976245751,Spearman's rank correlation rho,two.sided
Lesion,-9,-0.24216644042199206,532313.0377126788,0.00435711753361646,Spearman's rank correlation rho,two.sided
Lesion,-8,-0.24691528739752147,546135.1798119531,0.003505266352368996,Spearman's rank correlation rho,two.sided
Lesion,-7,-0.2493597870655381,559188.4534947936,0.003073694884060959,Spearman's rank correlation rho,two.sided
Lesion,-6,-0.24018419037261504,567148.6320993005,0.004258050551966635,Spearman's rank correlation rho,two.sided
Lesion,-5,-0.23504485090267127,576988.2534447099,0.005022691531825772,Spearman's rank correlation rho,two.sided
Lesion,-4,-0.2510471281364115,596988.4301225423,0.0025821524301452496,Spearman's rank correlation rho,two.sided
Lesion,-3,-0.24390399281017447,606209.1474720817,0.0033297196816495242,Spearman's rank correlation rho,two.sided
Lesion,-2,-0.23529754925301272,614733.4724102692,0.004526455655491188,Spearman's rank correlation rho,two.sided
Lesion,-1,-0.24315196446630538,631620.6501060404,0.003209192918849141,Spearman's rank correlation rho,two.sided
Lesion,0,-0.24940729048804686,648023.8323209828,0.00239882342566742,Spearman's rank correlation rho,two.sided
Lesion,1,-0.25117384598642856,648940.082828551,0.0022279222306359693,Spearman's rank correlation rho,two.sided
Lesion,2,-0.23314026269353907,639586.6943499445,0.004626307346465163,Spearman's rank correlation rho,two.sided
Lesion,3,-0.2072793509294811,626173.5445498392,0.012060687878616807,Spearman's rank correlation rho,two.sided
Lesion,4,-0.18764691804568517,615990.8887481653,0.023326582818414345,Spearman's rank correlation rho,two.sided
Lesion,5,-0.17724582600932515,610596.2063471266,0.03233565903774286,Spearman's rank correlation rho,two.sided
Lesion,6,-0.15850876704993153,600877.9496619527,0.056016804267009744,Spearman's rank correlation rho,two.sided
Lesion,7,-0.13750598217087157,589984.5402426551,0.09790801474234555,Spearman's rank correlation rho,two.sided
Lesion,8,-0.12021232934242246,581014.9277983875,0.1483757643702847,Spearman's rank correlation rho,two.sided
Lesion,9,-0.09497779128815216,567926.6561184694,0.25414613633023975,Spearman's rank correlation rho,two.sided
Lesion,10,-0.061284532705581846,550451.1421557405,0.4624431101253176,Spearman's rank correlation rho,two.sided
Lesion,11,-0.03568197174225573,537171.989873697,0.6689589938241687,Spearman's rank correlation rho,two.sided
Lesion,12,0.012716483292643002,512069.40519302135,0.8789193555339659,Spearman's rank correlation rho,two.sided
Lesion,13,0.05671829041241744,489247.2079032434,0.4965129497398101,Spearman's rank correlation rho,two.sided
Lesion,14,0.12631500953412036,453149.8255799855,0.12870136721684064,Spearman's rank correlation rho,two.sided
Lesion,15,0.15576597405327855,437874.6410676563,0.06045976821002326,Spearman's rank correlation rho,two.sided
Lesion,16,0.16518212250281875,432990.81443207554,0.046321046840896975,Spearman's rank correlation rho,two.sided
Lesion,17,0.15506015538863158,438240.7245053554,0.06164870743046506,Spearman's rank correlation rho,two.sided
Lesion,18,0.15601319045276243,437746.418573818,0.06004780986711601,Spearman's rank correlation rho,two.sided
Lesion,19,0.1237012782276844,454505.47652803804,0.13686694932157836,Spearman's rank correlation rho,two.sided
Lesion,20,0.10482030584303356,464298.376069923,0.2079820772587804,Spearman's rank correlation rho,two.sided
Lesion,21,0.07816035949953677,478125.9571401728,0.3483816637861725,Spearman's rank correlation rho,two.sided
Lesion,22,0.10519568931843536,464103.6777996537,0.20634922246008813,Spearman's rank correlation rho,two.sided
Lesion,23,0.1408173572186191,445627.9654182049,0.09001177078662304,Spearman's rank correlation rho,two.sided
Lesion,24,0.17210384072438425,429400.76145068725,0.03778409940145673,Spearman's rank correlation rho,two.sided
Lesion,25,0.1948899890780138,417582.383814852,0.018409705483812846,Spearman's rank correlation rho,two.sided
Lesion,26,0.23338288087054654,397617.46809327806,0.004582639247902477,Spearman's rank correlation rho,two.sided
Lesion,27,0.26342487413096277,382035.7376588642,0.001315613131302649,Spearman's rank correlation rho,two.sided
Lesion,28,0.28736641224312515,369618.0997939194,4.3662670483389314e-4,Spearman's rank correlation rho,two.sided
Lesion,29,0.28770387048123186,369443.0720168519,4.295847801329663e-4,Spearman's rank correlation rho,two.sided
Lesion,30,0.2684441877010168,379432.3953860521,0.0010525543550689222,Spearman's rank correlation rho,two.sided
Lesion,31,0.2559957802776219,385888.9486223073,0.0018161412386330086,Spearman's rank correlation rho,two.sided
Lesion,32,0.23393526550135188,397330.96551874134,0.0044845922354601175,Spearman's rank correlation rho,two.sided
Lesion,33,0.20973656782180758,409881.98305070214,0.011059954098776801,Spearman's rank correlation rho,two.sided
Lesion,34,0.17318311333113062,428840.98052410915,0.036580517992512426,Spearman's rank correlation rho,two.sided
Lesion,35,0.13812546945261245,447024.1533863608,0.09639056081428969,Spearman's rank correlation rho,two.sided
Myalgia,-35,0.24753183237547235,200845.7934296684,0.007129635847819608,Spearman's rank correlation rho,two.sided
Myalgia,-34,0.22575695937175563,212002.45514178523,0.013968848188744868,Spearman's rank correlation rho,two.sided
Myalgia,-33,0.2044867250685272,223411.94813175485,0.025696458651043304,Spearman's rank correlation rho,two.sided
Myalgia,-32,0.15679173880249658,242827.11505965702,0.08723182446111186,Spearman's rank correlation rho,two.sided
Myalgia,-31,0.08986539026645497,268708.1421777318,0.3269659333764492,Spearman's rank correlation rho,two.sided
Myalgia,-30,0.024373392620016154,295245.09955193807,0.7898687200672799,Spearman's rank correlation rho,two.sided
Myalgia,-29,-0.017791241673733877,315641.491032825,0.8451461969014044,Spearman's rank correlation rho,two.sided
Myalgia,-28,-0.013390847785172716,322004.9418837387,0.8826500920736872,Spearman's rank correlation rho,two.sided
Myalgia,-27,-0.015277206472882533,330472.73070692323,0.8657193466422847,Spearman's rank correlation rho,two.sided
Myalgia,-26,-0.021468752898872668,340532.14549766167,0.8114065101049678,Spearman's rank correlation rho,two.sided
Myalgia,-25,-0.0419719385274938,355704.2124867617,0.6394059406080765,Spearman's rank correlation rho,two.sided
Myalgia,-24,-0.02326300437400246,357634.5130807313,0.7943668396378328,Spearman's rank correlation rho,two.sided
Myalgia,-23,0.004850289988097042,356024.76025385846,0.9564947255077333,Spearman's rank correlation rho,two.sided
Myalgia,-22,0.0208367781793172,358515.71785353386,0.8139706043769792,Spearman's rank correlation rho,two.sided
Myalgia,-21,0.019746461212205767,367261.79084223503,0.8228628902833401,Spearman's rank correlation rho,two.sided
Myalgia,-20,0.030924688401006786,371452.38138776366,0.724836370425537,Spearman's rank correlation rho,two.sided
Myalgia,-19,0.04088045714770077,376055.4268397009,0.6403556768690686,Spearman's rank correlation rho,two.sided
Myalgia,-18,0.06262209776813164,375883.8519054681,0.47225321217500815,Spearman's rank correlation rho,two.sided
Myalgia,-17,0.027474218151885846,398774.4715890007,0.7517650450420532,Spearman's rank correlation rho,two.sided
Myalgia,-16,-0.020059184688194735,427629.21140498505,0.8166992759751199,Spearman's rank correlation rho,two.sided
Myalgia,-15,-0.08562030840890854,465227.38448432,0.3198307312990464,Spearman's rank correlation rho,two.sided
Myalgia,-14,-0.15187636308803462,504509.1763925652,0.0753635640494492,Spearman's rank correlation rho,two.sided
Myalgia,-13,-0.20372424395271704,538762.897108357,0.01615180555161711,Spearman's rank correlation rho,two.sided
Myalgia,-12,-0.22939206775135468,562213.2865033719,0.0064044264314825775,Spearman's rank correlation rho,two.sided
Myalgia,-11,-0.26037813397760445,588823.4566316572,0.0018191855336618487,Spearman's rank correlation rho,two.sided
Myalgia,-10,-0.2964466701047262,618652.6829539443,3.4069404384533025e-4,Spearman's rank correlation rho,two.sided
Myalgia,-9,-0.32405187841984934,645268.738636643,7.875256056831867e-5,Spearman's rank correlation rho,two.sided
Myalgia,-8,-0.2983948099172683,646133.1932072295,2.8052835474603414e-4,Spearman's rank correlation rho,two.sided
Myalgia,-7,-0.29497989905089256,657953.3871097774,3.160590720700681e-4,Spearman's rank correlation rho,two.sided
Myalgia,-6,-0.29146773209426025,669839.1112666695,3.578444365997367e-4,Spearman's rank correlation rho,two.sided
Myalgia,-5,-0.3118612941420474,694494.1216736232,1.2046074995835634e-4,Spearman's rank correlation rho,two.sided
Myalgia,-4,-0.31486507917780077,710387.4157877071,9.713789762831701e-5,Spearman's rank correlation rho,two.sided
Myalgia,-3,-0.270033400649416,700169.413778023,8.668681273159785e-4,Spearman's rank correlation rho,two.sided
Myalgia,-2,-0.22067972306072664,686601.8272285822,0.006653772452106913,Spearman's rank correlation rho,two.sided
Myalgia,-1,-0.2166335500985199,698104.3310465307,0.0075463492845084836,Spearman's rank correlation rho,two.sided
Myalgia,0,-0.2103833744862864,708408.3398858357,0.009280282422086894,Spearman's rank correlation rho,two.sided
Myalgia,1,-0.21318317598128195,710046.9965056208,0.008364605651125482,Spearman's rank correlation rho,two.sided
Myalgia,2,-0.20155939301280226,703243.875304961,0.01277111828619405,Spearman's rank correlation rho,two.sided
Myalgia,3,-0.1807281201902704,691051.8312724807,0.025870287910549662,Spearman's rank correlation rho,two.sided
Myalgia,4,-0.18093649280763024,691173.7867644787,0.025696659754255818,Spearman's rank correlation rho,two.sided
Myalgia,5,-0.19609910472907363,700048.0996194133,0.015466327619657091,Spearman's rank correlation rho,two.sided
Myalgia,6,-0.1929427017674705,698200.7327196581,0.017240271544423008,Spearman's rank correlation rho,two.sided
Myalgia,7,-0.17431769205530095,687299.9615353582,0.0317245195375107,Spearman's rank correlation rho,two.sided
Myalgia,8,-0.12333719281888841,657462.2988642678,0.13006729527472638,Spearman's rank correlation rho,two.sided
Myalgia,9,-0.0970692951502563,642088.3287883614,0.23417093134720227,Spearman's rank correlation rho,two.sided
Myalgia,10,-0.1007800245255019,644260.1296341877,0.2166851362677763,Spearman's rank correlation rho,two.sided
Myalgia,11,-0.0784604229298972,631197.0024907185,0.33664168066784206,Spearman's rank correlation rho,two.sided
Myalgia,12,-0.06468835029855939,623136.5389093397,0.42849030321595594,Spearman's rank correlation rho,two.sided
Myalgia,13,-0.035399193634415925,605994.2984535765,0.6650412178216552,Spearman's rank correlation rho,two.sided
Myalgia,14,-0.003615567236838428,587392.1047301079,0.96473870212582,Spearman's rank correlation rho,two.sided
Myalgia,15,0.027318473866806855,569287.1528891308,0.7383140448673438,Spearman's rank correlation rho,two.sided
Myalgia,16,0.08168959620783031,537465.0398898659,0.3170703499970177,Spearman's rank correlation rho,two.sided
Myalgia,17,0.16104061275608855,491022.7943285675,0.047478305479344764,Spearman's rank correlation rho,two.sided
Myalgia,18,0.2416156227519006,443864.1747782586,0.002710384811267197,Spearman's rank correlation rho,two.sided
Myalgia,19,0.29395587328329564,413230.68230824586,2.3713802401190414e-4,Spearman's rank correlation rho,two.sided
Myalgia,20,0.3366791108687253,388225.7967071959,2.2244541493000923e-5,Spearman's rank correlation rho,two.sided
Myalgia,21,0.35774456532065146,375896.69178739045,6.0444799595035485e-6,Spearman's rank correlation rho,two.sided
Myalgia,22,0.36861636980868967,369533.6855438493,2.972554453667969e-6,Spearman's rank correlation rho,two.sided
Myalgia,23,0.36887472662696613,369382.47549867583,2.9219140463290374e-6,Spearman's rank correlation rho,two.sided
Myalgia,24,0.34298853259942336,384533.0435943399,1.5205122088189306e-5,Spearman's rank correlation rho,two.sided
Myalgia,25,0.3047696464384721,406901.6404110768,1.3472076358645767e-4,Spearman's rank correlation rho,two.sided
Myalgia,26,0.29052936440157945,415236.1357205012,2.823709353009096e-4,Spearman's rank correlation rho,two.sided
Myalgia,27,0.2538009506166485,436732.39482689044,0.0016046298460869778,Spearman's rank correlation rho,two.sided
Myalgia,28,0.22144776923638926,455667.935412403,0.006110723020532828,Spearman's rank correlation rho,two.sided
Myalgia,29,0.20392090855962614,465925.98632185627,0.011739211313078542,Spearman's rank correlation rho,two.sided
Myalgia,30,0.17859698908326732,480747.46861730167,0.02770448119449913,Spearman's rank correlation rho,two.sided
Myalgia,31,0.169331055520547,486170.5971491563,0.03702351552434314,Spearman's rank correlation rho,two.sided
Myalgia,32,0.1820969771094596,478699.00962528394,0.024747821047097694,Spearman's rank correlation rho,two.sided
Myalgia,33,0.19612692480821084,470487.6179559496,0.015451427352941877,Spearman's rank correlation rho,two.sided
Myalgia,34,0.2155664635635024,459110.1224714076,0.007649158647300591,Spearman's rank correlation rho,two.sided
Myalgia,35,0.2178663300262205,457764.0658275738,0.007010780695224563,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-35,0.3869679633721488,23184.871625265336,0.0020645999674139227,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-34,0.3610678036578305,24164.41566566085,0.0042522653561151225,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-33,0.3450620869804428,24769.75187039965,0.0064601187064613,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-32,0.3241223766496124,25561.69171511166,0.010824754957409673,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-31,0.3073758995309572,26195.043479739197,0.015966999334863265,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-30,0.28318213440455875,27110.051676819585,0.02700468525900111,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-29,0.2526257662022731,28265.693522230034,0.04950229794334786,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-28,0.22476491089707104,29319.39106987277,0.0815938252525423,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-27,0.2020397392326897,30178.857062219675,0.11840889197977383,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-26,0.18455273286463839,30840.215643059375,0.15449082150117344,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-25,0.16994936294759705,31392.515093321883,0.19038672972221257,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-24,0.15955239849579042,31785.728288889208,0.2193529821084007,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-23,0.15497561770657278,31958.82213833742,0.2330343165525565,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-22,0.15330892874864957,32021.856314726072,0.2381599382628677,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-21,0.15240944581897672,32055.874759126298,0.24095812967063984,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-20,0.1531237410866581,32028.86011210259,0.23873420123018882,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-19,0.1527004550021062,32044.868791820347,0.24005037500451942,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-18,0.15344120565007205,32016.853602314277,0.2377503326341938,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-17,0.1928421415936644,32053.045715173994,0.1331814674526875,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-16,0.19294730206573923,33625.04360673304,0.12975205045277738,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-15,0.1922856907198953,35280.96102935497,0.12795620561252039,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-14,0.19719051306501936,36736.562122144715,0.11538205513049458,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-13,0.23925236286281054,36443.61555705706,0.05301997391344434,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-12,0.2767253176464583,36247.63398083009,0.023394268949894638,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-11,0.3177934435609222,35743.530318069046,0.008269903013365174,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-10,0.35916371058781604,35079.37848242295,0.0024394261137252035,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-9,0.4040276156799659,34062.801625811546,5.231651690462723e-4,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-8,0.4457985237537646,33052.576043325476,9.775044456397396e-5,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-7,0.4835612391841383,32120.425167703335,1.6857465224467187e-5,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-6,0.5182027578504665,31232.024425101354,2.655976844186689e-6,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-5,0.5477455386524863,30538.48250249086,4.3992543847086283e-7,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-4,0.571563791818213,30119.065435179626,8.520466231696949e-8,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-3,0.5760294608909918,31013.444935823947,5.198355390388471e-8,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-2,0.5823849532151906,31770.48229920116,2.7585363599413762e-8,Spearman's rank correlation rho,two.sided
Orthopoxvirus,-1,0.5852308913114861,32799.52634597899,1.831565713280439e-8,Spearman's rank correlation rho,two.sided
Orthopoxvirus,0,0.5806936928393401,34450.206196319814,2.0240204089212733e-8,Spearman's rank correlation rho,two.sided
Orthopoxvirus,1,0.547623121177958,37167.284364018975,1.7605893554269396e-7,Spearman's rank correlation rho,two.sided
Orthopoxvirus,2,0.5078509934213165,40434.962380504636,1.7760452451415453e-6,Spearman's rank correlation rho,two.sided
Orthopoxvirus,3,0.4643766169776178,44006.81714911892,1.6255611629823634e-5,Spearman's rank correlation rho,two.sided
Orthopoxvirus,4,0.41772707796877434,47839.5432740855,1.2796214515902653e-4,Spearman's rank correlation rho,two.sided
Orthopoxvirus,5,0.3621889590468537,52402.555124710496,0.0010380121274083938,Spearman's rank correlation rho,two.sided
Orthopoxvirus,6,0.2809364817620237,56862.823958740926,0.012720400100040016,Spearman's rank correlation rho,two.sided
Orthopoxvirus,7,0.20092453638219357,60790.464970188244,0.07974213763258862,Spearman's rank correlation rho,two.sided
Orthopoxvirus,8,0.16046039584363003,61412.32204403847,0.16615393660065492,Spearman's rank correlation rho,two.sided
Orthopoxvirus,9,0.10769055828762866,62729.353752379706,0.3577601624498947,Spearman's rank correlation rho,two.sided
Orthopoxvirus,10,0.05829055085981921,63588.9305531907,0.6217884003032903,Spearman's rank correlation rho,two.sided
Orthopoxvirus,11,0.01560389936624837,63812.49282748232,0.8957542274112917,Spearman's rank correlation rho,two.sided
Orthopoxvirus,12,-0.022649402080555017,63604.70221180219,0.85021258083426,Spearman's rank correlation rho,two.sided
Orthopoxvirus,13,-0.034333217462896554,61687.63308948715,0.7762221595519617,Spearman's rank correlation rho,two.sided
Orthopoxvirus,14,-0.03661461615210149,59247.70838617336,0.7634717508141264,Spearman's rank correlation rho,two.sided
Orthopoxvirus,15,-0.04390502741513708,57143.36120070461,0.7201841708990633,Spearman's rank correlation rho,two.sided
Orthopoxvirus,16,-0.045805684405763415,54793.94302875557,0.7107006834259264,Spearman's rank correlation rho,two.sided
Orthopoxvirus,17,-0.053850611092992745,52814.77722553643,0.6651561602078315,Spearman's rank correlation rho,two.sided
Orthopoxvirus,18,-0.047591001683406825,52501.07064036562,0.7021386981038613,Spearman's rank correlation rho,two.sided
Orthopoxvirus,19,-0.030968593921109285,51668.02205295031,0.8035324209060262,Spearman's rank correlation rho,two.sided
Orthopoxvirus,20,0.01975999827907259,46958.39728244103,0.8748672703183709,Spearman's rank correlation rho,two.sided
Orthopoxvirus,21,0.07120523407434512,42501.648488757965,0.572990802079661,Spearman's rank correlation rho,two.sided
Orthopoxvirus,22,0.11888809369700847,38486.96806731467,0.34943621789854584,Spearman's rank correlation rho,two.sided
Orthopoxvirus,23,0.17320093900416925,34447.75607733029,0.17462381048389627,Spearman's rank correlation rho,two.sided
Orthopoxvirus,24,0.2399435764906985,30182.60063397787,0.060325010965789023,Spearman's rank correlation rho,two.sided
